term,id,fk,smog,consen,ar,fkg,fks,lwf
consciousness,29232704,,15.9,,18.5,14.4,42.65,12.0
consciousness,29231485,,16.3,,16.1,13.5,34.15,12.25
consciousness,29231349,,13.6,,15.4,11.6,49.86,17.8333333333
consciousness,29229939,,16.8,,18.9,14.8,19.87,6.42857142857
consciousness,29227913,,17.5,,17.4,14.9,30.5,6.08333333333
consciousness,29225064,,17.9,,21.9,16.4,26.54,15.0
consciousness,29223975,,10.9,,10.7,8.8,62.48,9.0
consciousness,29223761,,13.8,,13.3,11.0,46.06,13.5
consciousness,29220702,,14.6,,18.5,15.7,6.91,6.4375
consciousness,29218766,,11.9,,9.2,7.9,64.91,8.4
consciousness,29217366,,14.6,,13.5,11.9,33.0,5.5625
consciousness,29216792,,12.7,,14.5,10.2,47.99,12.0
consciousness,29216441,,13.9,,15.3,12.6,31.17,6.9375
consciousness,29215735,,16.2,,16.8,13.4,34.36,10.8
consciousness,29215136,,17.3,,18.4,15.7,22.95,8.16666666667
consciousness,29214386,,10.0,,8.9,4.4,79.36,12.5
consciousness,29213515,,18.2,,19.1,17.1,13.88,12.0
consciousness,29212999,,14.2,,15.1,11.3,39.94,5.35714285714
consciousness,29212921,,21.6,,27.4,22.5,-5.55,15.75
consciousness,29212461,,16.8,,21.9,15.8,17.44,6.75
consciousness,29211743,,11.0,,10.9,8.5,52.56,4.55555555556
consciousness,29210682,,16.8,,20.0,16.5,20.82,14.125
consciousness,29209270,,17.9,,19.1,16.3,21.33,13.125
consciousness,29209266,,17.7,,19.6,16.3,21.33,10.75
consciousness,29208736,,14.5,,15.7,13.5,28.74,7.16666666667
consciousness,29208421,,10.4,,11.0,8.1,53.68,6.92857142857
consciousness,29207772,,12.9,,13.6,11.0,51.48,11.0
consciousness,29207741,,11.7,,10.6,9.4,44.81,5.92857142857
consciousness,29207410,,18.0,,20.0,16.9,20.01,10.8
consciousness,29206991,,14.1,,14.3,11.3,39.94,7.58333333333
consciousness,29206895,,20.4,,23.8,19.4,13.41,13.375
consciousness,29205442,,17.6,,18.6,15.2,29.69,12.125
consciousness,29205082,,17.8,,21.5,17.7,17.78,15.0
consciousness,29204347,,17.0,,18.9,16.5,15.61,11.2
consciousness,29204316,,19.3,,22.4,18.2,0.42,7.5
consciousness,29204032,,15.1,,16.0,13.5,28.74,6.57142857143
consciousness,29203749,,16.9,,18.1,16.1,27.35,11.1
consciousness,29203020,,16.4,,15.8,14.1,32.63,10.9
consciousness,29202549,,13.1,,12.3,10.6,47.18,10.6
consciousness,29202531,,9.9,,15.8,5.7,70.7,5.5
consciousness,29201851,,13.3,,12.6,10.5,47.38,5.85714285714
consciousness,29201842,,11.6,,10.3,9.7,44.0,4.2
consciousness,29199846,,17.6,,19.4,16.7,14.9,14.25
consciousness,29198692,,14.6,,16.6,13.7,22.82,7.21428571429
consciousness,29198588,,17.5,,19.7,16.4,15.71,10.4
consciousness,29198072,,13.1,,13.8,11.4,39.63,6.125
consciousness,29197998,,16.5,,18.0,15.3,24.07,8.75
consciousness,29197090,,15.3,,17.9,13.7,28.33,6.57142857143
consciousness,29196770,,10.7,,14.0,10.0,43.19,8.0
consciousness,29196672,,16.9,,20.4,16.0,11.41,5.75
consciousness,29196661,,17.8,,21.6,17.5,23.7,8.6
consciousness,29196270,,17.8,,21.9,17.0,19.71,13.5
consciousness,29194517,,14.6,,17.9,14.2,32.33,8.9
consciousness,29192622,,13.8,,13.2,11.5,39.43,9.0
consciousness,29190627,,11.3,,10.6,7.7,60.01,8.2
consciousness,29190589,,17.1,,16.9,15.3,24.07,8.66666666667
consciousness,29190150,,13.6,,15.6,12.2,42.82,14.25
consciousness,29189706,,14.2,,13.0,11.7,38.82,6.14285714286
consciousness,29189650,,18.1,,19.4,17.1,13.88,10.8
consciousness,29189552,,14.3,,14.9,13.3,34.76,11.4
consciousness,29189318,,16.7,,19.2,15.7,17.54,7.0
consciousness,29188167,,17.1,,19.3,16.3,26.85,7.41666666667
consciousness,29187689,,13.6,,13.9,10.5,47.28,5.92857142857
consciousness,29187687,,13.3,,14.1,10.9,46.17,6.28571428571
consciousness,29187686,,18.6,,20.6,17.6,17.98,14.5
consciousness,29187335,,19.3,,19.3,18.4,5.32,9.0
consciousness,29184740,,14.7,,16.6,12.9,35.78,7.08333333333
consciousness,29184516,,21.1,,22.5,20.1,0.86,13.375
consciousness,29184345,,15.6,,18.1,14.7,36.42,15.125
consciousness,29182381,,12.4,,11.9,9.9,43.59,6.125
consciousness,29181137,,13.7,,15.8,12.2,37.6,6.28571428571
consciousness,29180950,,16.8,,18.0,15.4,18.45,6.91666666667
consciousness,29179524,,22.3,,27.1,22.2,0.59,18.1666666667
consciousness,29179369,,0.0,,62.3,50.3,-72.5,58.5
consciousness,29176519,,19.7,,19.9,17.7,23.29,14.6666666667
consciousness,29174071,,13.8,,17.7,11.9,38.32,7.75
consciousness,29172628,,17.4,,19.1,15.3,13.24,6.42857142857
consciousness,29172061,,14.3,,15.7,12.6,31.07,5.8125
consciousness,29171488,,11.4,,18.8,8.3,69.11,7.41666666667
consciousness,29169407,,12.6,,14.0,10.4,47.69,8.66666666667
consciousness,29168175,,9.7,,9.5,5.0,72.42,3.33333333333
consciousness,29167908,,14.9,,14.5,12.5,31.28,8.1
consciousness,29167644,,16.9,,19.1,15.0,24.78,17.1666666667
consciousness,29167538,,17.7,,19.9,17.9,1.02,11.4
consciousness,29167286,,17.8,,19.8,16.5,20.82,13.75
consciousness,29167040,,16.0,,17.8,14.0,27.32,5.78571428571
consciousness,29166983,,14.3,,16.9,13.2,40.18,7.16666666667
consciousness,29166810,,15.3,,14.4,13.0,30.06,7.5
consciousness,29166136,,15.7,,17.1,13.6,28.54,12.625
consciousness,29164571,,15.3,,18.3,14.6,36.52,13.625
consciousness,29163104,,17.4,,20.4,16.5,26.24,19.3333333333
consciousness,29163052,,17.8,,19.1,16.0,22.14,11.375
consciousness,29162522,,18.0,,22.0,17.1,13.88,10.8
consciousness,29162503,,13.8,,14.7,12.2,32.09,6.71428571429
consciousness,29161898,,14.9,,15.4,13.1,40.69,18.6666666667
consciousness,29161052,,11.1,,9.5,7.6,65.62,10.8
consciousness,29160761,,14.7,,16.3,13.8,33.24,13.0
consciousness,29159892,,14.4,,15.2,11.9,43.63,7.08333333333
consciousness,29159190,,18.7,,22.1,18.0,6.13,11.2
consciousness,29158992,,16.4,,17.0,14.9,30.6,11.4
consciousness,29158929,,18.0,,19.8,15.7,28.37,12.375
consciousness,29157408,,18.9,,22.5,19.9,12.09,26.75
consciousness,29156999,,14.6,,16.1,12.9,30.26,5.875
consciousness,29156989,,17.0,,18.1,14.7,30.91,18.0
consciousness,29156922,,18.0,,18.4,16.2,21.84,8.5
consciousness,29156893,,15.0,,15.9,14.1,37.94,11.9
consciousness,29155302,,14.7,,14.3,11.7,38.92,11.625
consciousness,29154287,,14.7,,15.2,12.6,41.8,6.58333333333
consciousness,29153725,,14.7,,15.4,12.2,32.19,4.25
consciousness,29153397,,15.2,,17.2,13.2,34.86,7.58333333333
consciousness,29153008,,16.5,,18.6,14.9,30.4,10.9
consciousness,29152280,,14.1,,16.1,11.6,44.44,7.83333333333
consciousness,29151087,,17.6,,20.8,17.5,18.39,10.5
consciousness,29149189,,12.3,,11.8,11.2,34.63,7.91666666667
consciousness,29147637,,15.7,,16.1,13.3,29.14,6.41666666667
consciousness,29147146,,18.4,,20.8,16.9,25.32,18.6666666667
consciousness,29146105,,12.9,,13.0,9.9,48.91,7.6
consciousness,29145178,,19.1,,24.1,19.5,13.11,18.0
consciousness,29141729,,16.8,,17.8,15.2,29.69,12.75
consciousness,29141595,,15.3,,17.7,14.9,19.67,10.2
consciousness,29138603,,17.6,,17.7,15.6,28.77,12.125
consciousness,29138289,,17.8,,19.5,16.4,21.13,10.9
consciousness,29138109,,17.4,,19.3,16.2,21.74,13.375
consciousness,29138019,,14.4,,16.2,12.8,30.46,6.5
consciousness,29137989,,16.6,,17.0,14.9,35.81,8.9
consciousness,29137682,,16.3,,19.9,15.7,17.64,10.0833333333
consciousness,29137615,,13.1,,14.9,11.2,45.46,10.3
consciousness,29136012,,16.8,,19.7,17.3,13.38,11.4
consciousness,29135903,,17.4,,17.8,16.2,21.84,10.2
consciousness,29135765,,15.6,,15.9,12.4,37.0,6.16666666667
consciousness,29134448,,15.8,,17.3,15.0,24.88,11.4
consciousness,29132975,,18.0,,22.2,15.6,23.26,10.875
consciousness,29132345,,15.7,,15.2,13.1,35.07,7.5
consciousness,29131536,,12.5,,9.5,8.9,56.76,6.35714285714
consciousness,29130867,,17.8,,19.6,16.7,15.1,8.9
consciousness,29129593,,17.1,,18.5,15.0,24.88,10.2
consciousness,29129117,,13.3,,15.6,11.1,45.66,6.28571428571
consciousness,29128469,,16.5,,20.6,16.4,15.81,8.33333333333
consciousness,29127224,,15.5,,16.1,12.9,35.68,12.75
consciousness,29125781,,14.2,,14.5,13.3,23.93,5.5625
consciousness,29125646,,13.5,,12.6,10.4,42.27,5.21428571429
consciousness,29125496,,19.5,,21.4,18.2,27.29,11.5
consciousness,29125495,,11.2,,13.7,11.0,56.89,10.8333333333
consciousness,29125049,,15.7,,16.1,13.1,29.86,6.5
consciousness,29124441,,12.2,,13.0,10.2,53.61,8.9
consciousness,29123907,,13.8,,14.4,10.8,41.06,5.57142857143
consciousness,29123890,,13.9,,16.6,12.6,25.76,4.38888888889
consciousness,29123882,,15.6,,17.3,14.8,14.56,5.85714285714
consciousness,29122959,,17.6,,20.7,15.6,28.57,17.8333333333
consciousness,29122806,,14.3,,12.9,11.8,33.1,7.83333333333
consciousness,29122723,,18.2,,19.7,17.1,19.3,15.25
consciousness,29122401,,13.9,,13.7,11.5,39.43,5.375
consciousness,29121403,,17.8,,19.2,16.7,14.9,10.7
consciousness,29121298,,19.9,,24.6,19.0,3.6,10.6
consciousness,29121295,,19.2,,23.1,19.2,-2.34,15.5
consciousness,29121293,,18.6,,23.9,18.5,4.92,13.375
consciousness,29121278,,15.3,,18.3,13.9,27.62,8.83333333333
consciousness,29121108,,19.0,,22.6,17.7,17.78,13.375
consciousness,29119808,,14.8,,16.7,13.4,34.46,11.3
consciousness,29119462,,16.6,,17.1,15.4,18.35,7.0
consciousness,29119335,,14.0,,13.5,11.1,45.76,6.5
consciousness,29118714,,17.4,,19.8,16.4,10.4,10.4166666667
consciousness,29118705,,14.2,,14.8,12.4,31.48,6.0
consciousness,29118218,,21.3,,26.3,21.3,8.54,13.0
consciousness,29118213,,15.3,,15.1,12.8,41.4,7.33333333333
consciousness,29116669,,17.7,,19.6,17.6,7.35,15.25
consciousness,29114302,,13.7,,12.7,11.5,44.64,7.58333333333
consciousness,29111543,,17.8,,17.4,15.1,24.48,10.1
consciousness,29111501,,15.5,,18.2,14.4,26.4,6.5
consciousness,29111447,,18.1,,20.0,17.2,8.27,12.0
consciousness,29110977,,15.6,,16.5,14.1,21.8,8.08333333333
consciousness,29110826,,17.7,,20.4,14.9,30.4,12.0
consciousness,29106876,,10.8,,11.4,7.7,60.01,6.35714285714
consciousness,29105672,,16.1,,20.2,17.1,30.13,16.1666666667
consciousness,29104537,,17.8,,19.6,16.9,14.49,13.5
consciousness,29103182,,10.0,,8.6,6.2,69.18,8.16666666667
consciousness,29101936,,15.3,,18.0,14.0,22.11,6.5
consciousness,29101501,,16.5,,18.7,15.1,24.58,7.83333333333
consciousness,29101338,,16.3,,17.2,14.0,32.94,8.33333333333
consciousness,29101022,,19.4,,24.2,20.2,11.18,12.5
consciousness,29100795,,15.2,,16.1,14.0,32.94,10.1
consciousness,29099622,,12.8,,12.1,8.3,63.8,5.125
consciousness,29099108,,15.0,,15.6,13.5,34.05,8.91666666667
consciousness,29098704,,12.1,,13.9,10.9,46.17,6.07142857143
consciousness,29098683,,10.6,,11.3,9.0,45.83,4.5
consciousness,29097567,,12.4,,11.8,9.5,55.44,6.35714285714
consciousness,29097134,,12.1,,11.8,9.7,49.41,4.5
consciousness,29096326,,12.8,,12.3,10.0,54.12,6.91666666667
consciousness,29095389,,19.7,,23.1,19.4,8.0,13.25
consciousness,29095071,,15.0,,16.3,12.1,48.54,8.7
consciousness,29095003,,16.0,,17.5,15.1,24.58,12.7
consciousness,29094768,,20.2,,22.5,20.1,-9.88,8.41666666667
consciousness,29093690,,17.8,,20.6,17.7,7.05,14.625
consciousness,29093565,,14.6,,16.6,12.8,41.4,10.9
consciousness,29093409,,14.1,,15.0,12.5,31.28,6.78571428571
consciousness,29092967,,13.4,,14.4,10.5,47.28,6.25
consciousness,29091304,,20.9,,24.6,19.0,14.33,16.3333333333
consciousness,29089921,,17.1,,17.2,15.9,27.86,14.0
consciousness,29089734,,11.0,,11.9,9.1,45.62,3.5
consciousness,29088123,,18.8,,20.7,17.3,18.79,12.75
consciousness,29087389,,16.9,,18.5,15.7,23.05,12.5
consciousness,29085895,,17.8,,22.1,18.4,-0.2,11.9
consciousness,29085846,,16.2,,16.5,13.8,33.34,6.75
consciousness,29085289,,15.4,,17.3,13.6,28.43,8.33333333333
consciousness,29084359,,11.2,,11.0,9.3,61.26,8.25
consciousness,29084103,,16.7,,18.8,15.3,18.76,7.5
consciousness,29084102,,14.1,,13.8,11.3,39.74,6.125
consciousness,29084034,,12.6,,12.9,11.5,34.02,5.625
consciousness,29081128,,12.2,,22.3,9.5,50.02,5.71428571429
consciousness,29079397,,16.2,,18.3,15.3,23.97,10.7
consciousness,29078907,,12.9,,14.1,10.4,42.07,8.7
consciousness,29078678,,13.4,,14.4,11.8,33.1,5.61111111111
consciousness,29075301,,15.2,,15.1,13.3,29.14,10.7
consciousness,29075226,,17.0,,18.0,15.3,34.9,10.2
consciousness,29074769,,18.8,,23.9,19.3,19.03,17.8333333333
consciousness,29074282,,12.8,,14.0,11.0,35.34,15.375
consciousness,29073774,,14.3,,15.3,12.7,36.28,8.8
consciousness,29071978,,16.0,,20.2,16.1,21.94,14.75
consciousness,29071284,,13.8,,14.0,13.0,30.06,6.92857142857
consciousness,29070723,,21.3,,22.4,19.4,13.41,13.125
consciousness,29069294,,14.3,,15.4,12.5,31.28,5.28571428571
consciousness,29068600,,14.6,,14.2,12.3,37.3,13.5
consciousness,29067599,,17.4,,17.6,14.6,36.63,11.1
consciousness,29067537,,15.5,,16.8,13.2,34.86,12.875
consciousness,29066903,,16.6,,17.9,14.5,31.41,10.1
consciousness,29066701,,15.3,,16.9,14.1,27.11,7.58333333333
consciousness,29066556,,15.9,,19.1,15.6,23.16,11.8
consciousness,29066428,,14.8,,13.5,11.6,44.54,12.875
consciousness,29066053,,21.3,,25.4,21.2,-2.0,16.75
consciousness,29065962,,16.6,,17.5,14.9,19.77,7.5
consciousness,29065287,,19.6,,23.9,19.0,9.11,8.9
consciousness,29065029,,17.6,,18.2,16.5,10.09,8.91666666667
consciousness,29064811,,18.4,,21.8,17.1,19.4,10.2
consciousness,29063441,,13.7,,13.2,12.4,31.48,6.0625
consciousness,29062385,,14.2,,15.0,11.6,44.34,10.6
consciousness,29060888,,15.4,,19.0,15.9,11.82,7.14285714286
consciousness,29060369,,16.3,,18.0,16.2,16.32,13.875
consciousness,29060032,,15.2,,17.2,13.6,28.43,11.7
consciousness,29058581,,16.6,,18.2,14.4,26.4,7.5
consciousness,29056921,,18.0,,19.1,17.7,7.05,12.8
consciousness,29056564,,18.7,,20.9,17.3,13.38,8.8
consciousness,29056142,,17.8,,21.6,17.9,22.79,12.25
consciousness,29053942,,12.3,,13.1,10.2,48.09,13.875
consciousness,29052286,,15.0,,17.4,13.9,22.41,6.4375
consciousness,29050383,,15.3,,17.9,14.6,20.58,6.58333333333
consciousness,29049948,,15.4,,18.5,14.8,20.08,11.25
consciousness,29047318,,15.0,,14.7,12.5,36.79,11.5
consciousness,29047014,,14.6,,15.6,13.6,23.02,7.33333333333
consciousness,29045562,,12.6,,14.0,11.5,34.02,8.16666666667
consciousness,29044699,,16.2,,17.3,13.5,28.64,10.5
consciousness,29042902,,14.4,,17.0,12.9,35.68,8.9
consciousness,29042005,,16.9,,18.8,15.3,29.48,13.25
consciousness,29042001,,13.5,,11.6,10.1,53.81,10.6
consciousness,29040277,,13.2,,14.3,11.4,34.12,6.91666666667
consciousness,29039706,,20.1,,24.7,20.6,-0.57,12.5
consciousness,29038411,,14.6,,15.2,12.7,41.7,8.6
consciousness,29038156,,19.0,,21.7,17.4,13.07,12.5
consciousness,29037936,,14.2,,14.3,11.9,38.42,6.71428571429
consciousness,29037335,,19.0,,21.4,17.2,19.2,11.875
consciousness,29035792,,18.4,,22.5,19.7,18.12,13.375
consciousness,29034102,,25.8,,33.6,27.4,-7.51,25.0
consciousness,29033868,,18.1,,19.3,16.3,21.53,11.75
consciousness,29033866,,18.5,,20.5,19.4,-2.74,8.75
consciousness,29033783,,20.8,,24.6,20.7,-0.68,14.625
consciousness,29033639,,16.2,,17.3,13.5,34.05,13.375
consciousness,29032875,,13.0,,14.3,10.8,41.06,8.75
consciousness,29032474,,12.1,,11.1,8.3,58.48,9.0
consciousness,29032127,,16.5,,18.7,14.7,31.11,12.375
consciousness,29031780,,16.1,,18.1,13.6,39.16,8.9
consciousness,29031510,,21.4,,25.5,21.3,-2.3,14.25
consciousness,29030856,,15.8,,18.1,15.3,18.76,6.71428571429
consciousness,29029642,,14.0,,15.7,13.4,34.46,11.5
consciousness,29028446,,16.5,,17.1,15.0,19.57,8.58333333333
consciousness,29027610,,11.5,,11.6,7.7,60.11,7.91666666667
consciousness,29027589,,16.1,,16.8,14.6,26.0,8.75
consciousness,29027310,,14.4,,14.3,11.4,39.53,5.14285714286
consciousness,29026673,,16.6,,18.6,14.4,20.99,6.0
consciousness,29025525,,14.9,,15.5,13.6,33.95,10.5
consciousness,29024889,,14.4,,13.2,11.9,38.21,7.5
consciousness,29024871,,17.7,,20.5,17.8,1.43,12.0
consciousness,29024696,,0.0,,22.2,18.3,26.98,16.5
consciousness,29024197,,17.7,,21.1,17.2,13.78,14.625
consciousness,29024188,,13.8,,13.4,11.3,39.84,8.0
consciousness,29023379,,16.0,,18.9,15.0,35.71,11.5
consciousness,29023217,,15.5,,15.7,13.4,34.46,11.3
consciousness,29021915,,15.1,,15.8,13.3,34.66,11.1
consciousness,29021486,,12.8,,12.1,10.3,42.58,4.77777777778
consciousness,29021484,,17.6,,19.5,17.0,8.88,11.3
consciousness,29021432,,17.1,,20.2,15.8,33.48,14.125
consciousness,29017409,,17.9,,21.2,16.6,25.93,11.5
consciousness,29016238,,15.6,,17.9,15.3,40.21,13.125
consciousness,29016179,,16.2,,15.3,14.7,25.49,10.4
consciousness,28992740,,0.0,,22.5,16.6,20.72,10.75
consciousness,28992723,,15.2,,17.0,13.6,33.95,10.5
consciousness,28991942,,12.1,,11.3,9.4,50.12,5.85714285714
consciousness,28991814,,14.0,,14.3,12.1,32.39,6.5
consciousness,28991686,,16.8,,19.2,14.6,31.21,11.75
consciousness,28989954,,15.8,,16.2,13.7,38.96,11.2
consciousness,28989893,,13.4,,12.6,11.3,45.35,6.58333333333
consciousness,28989050,,16.7,,18.5,13.4,34.36,11.25
consciousness,28988512,,16.7,,16.6,14.2,26.81,10.9
consciousness,28988068,,16.7,,15.9,14.1,32.53,11.6
consciousness,28987832,,15.2,,16.4,13.3,29.35,8.08333333333
consciousness,28986977,,17.4,,18.0,15.3,29.38,8.1
consciousness,28986208,,18.2,,20.0,17.1,19.3,13.5
consciousness,28986015,,18.9,,20.6,18.1,16.66,17.8333333333
consciousness,28985895,,16.3,,16.2,13.5,34.26,8.6
consciousness,28985531,,14.9,,16.9,14.9,25.19,10.6
consciousness,28983693,,12.5,,12.4,9.0,56.55,19.6666666667
consciousness,28982805,,11.4,,12.9,9.1,51.04,6.35714285714
consciousness,28982544,,13.6,,14.2,12.4,37.0,9.0
consciousness,28981609,,17.8,,20.8,17.2,13.78,10.1
consciousness,28980847,,13.2,,14.9,12.2,48.23,12.875
consciousness,28979829,,16.3,,16.3,13.7,28.23,7.5
consciousness,28979176,,17.3,,19.0,16.2,16.32,8.25
consciousness,28979174,,16.1,,16.7,13.8,27.93,7.0
consciousness,28978697,,12.7,,12.6,9.9,49.01,5.4
consciousness,28978696,,16.5,,17.1,15.2,24.37,14.0
consciousness,28978223,,14.3,,14.6,11.9,54.46,16.6666666667
consciousness,28977503,,12.2,,11.8,8.4,52.87,9.0
consciousness,28975624,,17.5,,20.7,16.6,26.14,13.375
consciousness,28974062,,12.3,,10.8,10.4,42.17,11.5
consciousness,28971535,,16.4,,17.5,15.0,19.57,7.58333333333
consciousness,28971026,,19.4,,23.4,18.4,15.95,16.1666666667
consciousness,28970767,,11.0,,10.3,7.2,66.74,5.92857142857
consciousness,28970078,,12.2,,11.1,9.5,50.02,6.0
consciousness,28969315,,15.0,,16.8,13.5,28.64,7.75
consciousness,28969192,,11.7,,11.2,9.4,50.12,14.5
consciousness,28968607,,12.9,,13.0,10.6,46.98,10.3
consciousness,28968602,,14.2,,14.6,12.6,30.97,10.3
consciousness,28968032,,14.1,,22.1,11.7,60.28,13.375
consciousness,28967724,,16.4,,16.1,13.9,27.83,5.64285714286
consciousness,28967695,,12.6,,11.5,9.3,50.53,12.0
consciousness,28967591,,18.9,,22.1,16.6,26.14,11.25
consciousness,28967533,,17.1,,20.8,17.9,1.23,8.08333333333
consciousness,28967351,,19.0,,22.9,17.9,6.54,13.625
consciousness,28966812,,14.8,,14.5,13.0,24.64,4.66666666667
consciousness,28966058,,16.2,,15.5,13.8,33.44,9.0
consciousness,28966051,,16.6,,16.7,14.1,32.53,6.91666666667
consciousness,28965805,,21.5,,25.3,21.5,7.83,16.1666666667
consciousness,28965156,,14.6,,14.2,11.2,45.56,6.64285714286
consciousness,28964712,,16.0,,18.1,15.6,23.26,14.75
consciousness,28964628,,15.0,,17.2,13.4,34.46,8.4
consciousness,28964406,,15.4,,19.0,14.8,14.46,5.55555555556
consciousness,28962839,,16.5,,17.2,15.2,29.79,11.4
consciousness,28962812,,16.4,,17.3,14.5,26.2,11.9
consciousness,28962808,,16.9,,17.8,14.5,20.68,7.16666666667
consciousness,28961523,,18.2,,20.8,18.5,4.92,19.3333333333
consciousness,28960619,,13.5,,13.6,11.0,51.48,7.16666666667
consciousness,28960449,,15.1,,15.1,13.3,29.25,6.57142857143
consciousness,28959219,,16.3,,17.2,15.6,12.53,6.78571428571
consciousness,28959192,,15.8,,15.5,12.9,41.09,8.6
consciousness,28958646,,13.2,,13.8,11.5,39.23,5.625
consciousness,28957343,,15.5,,16.1,13.0,29.96,10.6
consciousness,28956479,,16.7,,20.8,16.4,26.54,20.1666666667
consciousness,28955295,,17.3,,18.7,15.3,24.17,10.2
consciousness,28954974,,13.7,,13.5,10.7,46.88,7.33333333333
consciousness,28954973,,12.5,,13.2,10.0,54.02,10.2
consciousness,28954753,,16.8,,15.9,14.0,27.52,7.16666666667
consciousness,28954583,,14.2,,14.5,11.2,50.97,10.1
consciousness,28953844,,14.4,,13.1,11.3,45.25,8.5
consciousness,28953679,,12.7,,14.2,10.9,35.54,5.0
consciousness,28952972,,14.4,,16.3,12.5,36.79,5.42857142857
consciousness,28952965,,16.5,,18.0,13.9,27.83,7.66666666667
consciousness,28950976,,17.7,,21.3,17.9,1.13,12.1
consciousness,28950885,,18.7,,19.1,16.2,16.32,8.1
consciousness,28950091,,16.5,,18.0,15.9,17.03,8.66666666667
consciousness,28949872,,19.9,,22.7,19.1,19.54,11.5
consciousness,28948571,,12.6,,10.9,9.5,55.34,13.25
consciousness,28948475,,12.7,,13.9,10.2,48.2,6.64285714286
consciousness,28948085,,13.2,,15.6,10.0,48.5,12.625
consciousness,28946586,,18.5,,20.8,17.3,13.38,12.375
consciousness,28945817,,14.6,,14.7,12.7,36.08,11.1
consciousness,28945425,,0.0,,25.2,22.4,5.5,20.75
consciousness,28944707,,16.2,,17.0,15.1,19.06,8.5
consciousness,28943565,,19.1,,21.2,18.0,6.24,8.1
consciousness,28943562,,15.5,,19.2,15.5,12.63,10.0833333333
consciousness,28943561,,18.0,,18.5,17.0,8.88,11.1
consciousness,28943422,,12.0,,11.0,9.7,44.1,7.16666666667
consciousness,28943091,,16.9,,18.3,15.6,28.57,11.875
consciousness,28943055,,15.7,,16.4,14.5,36.83,9.0
consciousness,28942397,,18.5,,21.3,17.9,11.85,13.25
consciousness,28941874,,14.8,,15.5,12.4,31.48,4.9375
consciousness,28940488,,14.9,,15.4,13.1,35.17,7.08333333333
consciousness,28940312,,17.6,,19.0,16.6,15.31,11.7
consciousness,28939326,,17.0,,18.7,15.8,22.65,11.5
consciousness,28938889,,12.7,,11.3,10.2,48.09,6.28571428571
consciousness,28938502,,11.7,,13.0,7.7,60.01,6.75
consciousness,28938276,,14.6,,17.4,12.4,37.0,8.25
consciousness,28938106,,12.7,,12.9,12.0,37.91,7.25
consciousness,28936959,,14.1,,12.6,10.2,48.09,7.41666666667
consciousness,28936756,,14.8,,14.0,12.3,37.2,6.0
consciousness,28936641,,22.2,,27.1,22.8,-0.74,30.25
consciousness,28936183,,20.3,,24.9,20.7,10.06,14.625
consciousness,28935354,,16.2,,19.7,14.6,31.31,10.5
consciousness,28934895,,11.4,,11.3,10.5,41.87,8.0
consciousness,28934894,,11.2,,10.3,7.9,53.98,8.0
consciousness,28934035,,16.3,,21.1,17.6,23.39,15.6666666667
consciousness,28934034,,16.5,,17.4,15.1,29.89,10.875
consciousness,28933884,,19.2,,22.6,18.5,10.43,13.875
consciousness,28933608,,16.5,,18.1,15.5,18.25,8.5
consciousness,28933211,,16.4,,16.3,13.5,39.57,12.25
consciousness,28931825,,16.2,,18.2,14.5,26.2,7.14285714286
consciousness,28930492,,17.7,,20.7,16.7,15.0,8.08333333333
consciousness,28928634,,16.6,,17.3,15.5,18.05,8.66666666667
consciousness,28927394,,13.1,,12.6,11.1,35.03,5.92857142857
consciousness,28923963,,17.7,,19.2,16.6,26.14,12.25
consciousness,28923458,,14.7,,15.8,13.0,30.06,10.9
consciousness,28923408,,20.0,,23.4,19.5,13.21,13.375
consciousness,28923198,,16.5,,17.0,14.3,37.34,12.625
consciousness,28923154,,18.8,,20.5,19.3,-2.64,12.9
consciousness,28922361,,11.4,,11.0,8.7,52.05,6.64285714286
consciousness,28922165,,17.0,,19.3,15.7,28.37,13.625
consciousness,28921823,,18.7,,19.5,17.8,17.68,14.375
consciousness,28919868,,19.5,,22.0,18.9,14.63,13.5
consciousness,28919828,,12.7,,12.0,9.5,50.02,10.6
