id,term,n_words,has_source_link,has_article_link,has_other_link,region,journal
dia669,diabetes,393,False,False,False,namerica,Annals of Internal Medicine
dia670,diabetes,237,False,False,False,namerica,JAMA Internal Medicine
dia671,diabetes,231,False,False,False,namerica,Obesity Reviews
dia672,diabetes,151,True,True,False,namerica,Diabetes Technology & Therapeutics
dia673,diabetes,349,True,True,False,europe,Scandinavian Journal of Medicine and Science in Sports
dia674,diabetes,335,True,False,False,europe,
dia675,diabetes,285,False,True,False,asia,Current Diabetes Reviews
dia676,diabetes,492,False,False,False,namerica,Journal of Cardiovascular Pharmacology and Therapeutics
dia677,diabetes,461,True,False,False,namerica,Journal of Clinical Investigation
dia678,diabetes,320,True,True,False,europe,Gastroenterology
dia679,diabetes,286,False,True,False,namerica,Endocrine Reviews
dia680,diabetes,382,False,True,False,namerica,Cell
dia681,diabetes,338,False,True,True,namerica,Cell Stem Cell
dia682,diabetes,382,False,True,False,namerica,Cell
dia683,diabetes,338,False,True,True,namerica,Cell Stem Cell
dia684,diabetes,481,False,True,False,namerica,Cell
dia685,diabetes,423,True,False,False,namerica,Cell
dia686,diabetes,715,False,False,False,namerica,Lancet
dia687,diabetes,613,False,False,False,namerica,Science
dia688,diabetes,452,True,True,False,namerica,Cell Metabolism
dia689,diabetes,400,False,False,False,namerica,
dia690,diabetes,495,False,True,False,europe,Journal of Physiology
dia691,diabetes,422,True,True,False,namerica,"Journals of Gerontology, Series A: Biological Sciences and Medical Sciences"
dia692,diabetes,311,False,True,False,namerica,New England Journal of Medicine
dia693,diabetes,406,False,False,False,namerica,Nature
dia694,diabetes,3,True,False,False,,
dia695,diabetes,342,True,True,False,namerica,Aging Cell
dia696,diabetes,447,True,False,False,namerica,Neuron
dia697,diabetes,262,True,False,False,namerica,
dia698,diabetes,480,False,True,False,namerica,Neuron
dia699,diabetes,424,False,False,True,namerica,
dia700,diabetes,468,False,False,False,namerica,Nature
dia701,diabetes,204,False,False,False,namerica,
dia702,diabetes,287,False,False,False,namerica,
dia703,diabetes,361,True,True,False,namerica,Cell Metabolism
dia704,diabetes,210,False,True,False,africa,Diabetes Research and Clinical Practice
dia705,diabetes,112,False,True,False,namerica,Journal of Clinical Investigation
dia706,diabetes,299,False,False,False,namerica,
dia707,diabetes,342,False,False,False,namerica,
dia708,diabetes,362,True,True,False,namerica,PLOS Biology 
dia709,diabetes,147,True,False,False,namerica,Annals of Internal Medicine
dia710,diabetes,231,False,False,False,namerica,Journal of Pediatrics
dia711,diabetes,343,True,False,False,namerica,
dia712,diabetes,293,False,False,False,namerica,
dia713,diabetes,124,False,False,False,namerica,
dia714,diabetes,280,True,False,True,namerica,
dia715,diabetes,281,False,False,False,namerica,
dia716,diabetes,281,False,False,False,namerica,
dia717,diabetes,206,False,False,False,namerica,
dia718,diabetes,307,True,False,False,namerica,Science
dia719,diabetes,258,False,False,False,namerica,
dia720,diabetes,304,False,False,False,namerica,
dia721,diabetes,334,False,False,False,namerica,
dia722,diabetes,338,False,False,False,namerica,
dia723,diabetes,272,True,False,False,namerica,Annals of Internal Medicine
dia724,diabetes,192,False,False,False,namerica,
dia725,diabetes,279,False,False,False,namerica,
dia726,diabetes,525,True,True,False,namerica,Nature Biotechnology
dia727,diabetes,593,False,False,True,namerica,Annals of Internal Medicine
dia728,diabetes,245,False,False,False,namerica,
dia729,diabetes,151,False,False,False,namerica,
dia730,diabetes,297,False,True,False,namerica,Health Affairs
dia731,diabetes,265,False,False,True,namerica,
dia732,diabetes,325,False,False,False,namerica,
dia733,diabetes,325,False,False,False,namerica,
dia734,diabetes,275,False,False,False,namerica,
dia735,diabetes,315,False,False,False,namerica,
dia736,diabetes,286,False,False,False,namerica,
dia737,diabetes,321,False,False,False,namerica,
dia738,diabetes,267,False,False,False,namerica,
dia739,diabetes,277,False,False,False,namerica,
dia740,diabetes,442,True,True,False,namerica,Genome Research
dia741,diabetes,240,True,True,False,europe,Scientific Reports
dia742,diabetes,342,False,False,False,namerica,
dia743,diabetes,225,False,False,False,namerica,
dia744,diabetes,242,False,False,False,namerica,
dia745,diabetes,148,False,False,False,namerica,
dia746,diabetes,454,True,False,False,namerica,New England Journal of Medicine
dia747,diabetes,163,False,True,False,asia,The Open Medicinal Chemistry Journal
dia748,diabetes,191,False,True,False,asia,The Open Neurology Journal
dia749,diabetes,330,False,True,False,namerica,Journal of Community Health
dia750,diabetes,508,True,False,False,namerica,Birth
dia751,diabetes,238,True,True,False,namerica,American Journal of Human Biology
dia752,diabetes,325,False,False,False,namerica,Medical Care
dia753,diabetes,235,False,True,True,namerica,PLOS ONE
dia754,diabetes,348,False,True,False,asia,Science China Life Sciences
dia755,diabetes,146,False,False,False,namerica,Environmental Science & Technology
dia756,diabetes,320,False,False,False,namerica,PLOS ONE
dia757,diabetes,275,True,True,False,namerica,Preventive Medicine Reports
dia758,diabetes,456,False,False,False,namerica,New England Journal of Medicine
dia759,diabetes,368,False,False,False,namerica,Nature
dia760,diabetes,578,False,False,False,namerica,New England Journal of Medicine
dia761,diabetes,152,False,True,False,namerica,PLOS Medicine
dia762,diabetes,320,False,True,False,europe,Scientific Reports
dia763,diabetes,440,True,False,False,namerica,
dia764,diabetes,254,True,True,False,europe,Nature Communications
dia765,diabetes,282,False,True,False,europe,Cell Reports
dia766,diabetes,335,True,True,False,namerica,Diabetes
dia767,diabetes,211,False,False,False,namerica,JAMA
dia768,diabetes,371,False,False,False,namerica,BMJ
dia769,diabetes,295,False,False,False,namerica,Proceedings of the National Academy of Sciences
dia770,diabetes,377,False,False,False,namerica,Diabetes
dia771,diabetes,77,False,True,False,namerica,
dia772,diabetes,249,True,False,False,namerica,
dia773,diabetes,414,True,False,True,namerica,
dia774,diabetes,456,True,False,False,namerica,Proceedings of the National Academy of Sciences
dia775,diabetes,259,True,False,False,namerica,Pediatrics
dia776,diabetes,290,True,False,False,namerica,
dia777,diabetes,437,True,True,False,namerica,Journal of Public Health Management and Practice
dia778,diabetes,412,False,False,False,namerica,JAMA Internal Medicine
dia779,diabetes,513,False,False,True,namerica,
dia780,diabetes,494,False,True,False,namerica,Science Immunology
dia781,diabetes,854,False,False,False,europe,JAMA
dia782,diabetes,201,False,False,True,namerica,Vascular Medicine
dia783,diabetes,222,False,True,False,europe,JCI Insight
dia784,diabetes,402,False,True,False,namerica,Journal of Addiction Medicine
dia785,diabetes,406,True,False,False,europe,Journal of Hepatology
dia786,diabetes,235,False,False,False,namerica,Canadian Journal of Public Health
dia787,diabetes,151,False,False,False,namerica,Cell Metabolism
dia788,diabetes,137,True,True,False,australia,Small
dia789,diabetes,473,False,False,False,namerica,Alzheimer's & Dementia
dia790,diabetes,473,False,False,False,namerica,Alzheimer's & Dementia
dia791,diabetes,203,False,True,False,namerica,
dia792,diabetes,303,True,False,False,namerica,Neuron
dia793,diabetes,457,True,True,False,namerica,Stroke: Journal of the American Heart Association
dia794,diabetes,205,True,False,False,namerica,Journal of Nutrition
dia795,diabetes,247,False,False,False,namerica,Alzheimer's & Dementia
dia796,diabetes,261,True,False,False,europe,Journal of Hepatology
dia797,diabetes,388,False,False,False,namerica,
dia798,diabetes,419,False,False,False,namerica,New England Journal of Medicine
dia799,diabetes,273,False,True,False,europe,British Journal of Nutrition
dia800,diabetes,276,False,False,False,namerica,
dia801,diabetes,307,True,True,False,europe,European Journal of Preventive Cardiology
dia802,diabetes,158,True,True,False,namerica,Telemedicine and e-Health
dia803,diabetes,494,True,True,False,namerica,Gut
dia804,diabetes,349,True,False,False,namerica,Cell Stem Cell
dia805,diabetes,328,False,True,False,namerica,Nature
dia806,diabetes,338,True,False,False,namerica,Kidney International
dia807,diabetes,247,False,True,False,namerica,PLOS Medicine
dia808,diabetes,215,False,False,False,namerica,JAMA
dia809,diabetes,180,False,False,False,namerica,Journal of Pediatrics
dia810,diabetes,247,False,True,False,namerica,The American Journal of Gastroenterology
dia811,diabetes,316,True,True,False,namerica,Journal of Experimental Medicine
dia812,diabetes,186,False,True,False,namerica,PLOS Computational Biology
dia813,diabetes,445,False,False,False,namerica,Nature Microbiology
dia814,diabetes,213,False,True,False,namerica,FASEB Journal
dia815,diabetes,598,False,False,False,namerica,Proceedings of the National Academy of Sciences
dia816,diabetes,234,False,False,False,namerica,Nature Medicine
dia817,diabetes,169,False,True,False,namerica,FASEB Journal
dia818,diabetes,302,False,False,False,namerica,Journal of Clinical Investigation
dia819,diabetes,237,False,False,False,namerica,Journal of Clinical Investigation
dia820,diabetes,364,False,False,False,namerica,Journal of Consulting and Clinical Psychology
dia821,diabetes,244,False,False,False,namerica,
dia822,diabetes,232,True,False,False,namerica,Diabetes Technology & Therapeutics
dia823,diabetes,247,True,True,False,europe,Nature Communications
dia824,diabetes,323,True,True,False,europe,Journal of Proteome Research
dia825,diabetes,422,False,True,False,namerica,Diabetes Care
dia826,diabetes,353,False,False,False,namerica,PLOS Computational Biology
dia827,diabetes,351,False,True,False,namerica,PLOS Computational Biology
dia828,diabetes,465,False,False,False,europe,Diabetologia
dia829,diabetes,520,False,True,False,namerica,Diabetes Care
dia830,diabetes,344,True,True,False,namerica,Journal of Biosocial Science
dia831,diabetes,224,False,True,False,namerica,PLOS Genetics
dia832,diabetes,224,False,True,False,namerica,PLOS Genetics
dia833,diabetes,245,True,False,False,namerica,
dia834,diabetes,141,True,True,False,europe,Nature
dia835,diabetes,412,False,False,False,namerica,
dia836,diabetes,411,False,False,False,namerica,Stem Cell Reports
dia837,diabetes,745,True,True,False,namerica,Journal of Clinical Endocrinology & Metabolism
dia838,diabetes,169,False,True,False,namerica,Science Translational Medicine
dia839,diabetes,244,False,True,False,europe,Building Research & Information
dia840,diabetes,179,False,True,False,europe,Journal of Physiology: London
dia841,diabetes,289,False,False,False,namerica,
dia842,diabetes,280,False,False,False,namerica,Neurology
dia843,diabetes,411,False,True,False,namerica,European Journal of Internal Medicine
dia844,diabetes,583,False,False,False,namerica,Nature
dia845,diabetes,194,False,True,False,europe,Journal of the Endocrine Society
dia846,diabetes,207,False,True,False,namerica,Journal of the Endocrine Society
dia847,diabetes,314,True,False,False,europe,New England Journal of Medicine
dia848,diabetes,198,False,False,False,namerica,
dia849,diabetes,274,False,True,False,namerica,Journal of Pediatrics
dia850,diabetes,263,True,False,False,namerica,
dia851,diabetes,292,False,False,False,europe,British Journal of Sports Medicine
dia852,diabetes,233,False,False,False,namerica,
dia853,diabetes,456,False,True,False,namerica,Cell Reports
dia854,diabetes,727,True,False,False,namerica,
dia855,diabetes,240,True,False,False,namerica,
dia856,diabetes,372,True,False,False,namerica,Nature Medicine
dia857,diabetes,212,True,False,False,namerica,
dia858,diabetes,320,False,False,False,namerica,Proceedings of the National Academy of Sciences
dia859,diabetes,309,False,False,False,namerica,Journal of Obstetrics and Gynecology Canada
dia860,diabetes,392,False,False,False,namerica,Nature Communications
dia861,diabetes,277,True,False,False,namerica,Microbiome
dia862,diabetes,274,False,False,False,namerica,Cell
dia863,diabetes,445,False,False,False,namerica,American Journal of Psychiatry
dia864,diabetes,318,False,True,False,namerica,BMC Medicine
dia865,diabetes,375,False,False,False,europe,Diabetologia
dia866,diabetes,329,False,True,False,europe,American Journal of Human Genetics
dia867,diabetes,379,False,True,False,asia,Nature Communications
dia868,diabetes,242,True,False,False,namerica,
dia869,diabetes,342,False,False,False,namerica,
dia870,diabetes,458,False,False,False,namerica,
dia871,diabetes,241,False,False,False,namerica,
dia872,diabetes,387,True,False,False,namerica,
dia873,diabetes,296,False,False,False,namerica,American Journal of Human Genetics
dia874,diabetes,340,False,False,False,europe,PLOS ONE
dia875,diabetes,222,False,False,False,namerica,Lancet Gastroenterology and Hepatology
dia876,diabetes,199,True,True,False,asia,Science Advances
dia877,diabetes,424,False,False,False,namerica,Neuron
dia878,diabetes,412,False,False,False,namerica,Science
dia879,diabetes,377,False,False,False,namerica,Cell
dia880,diabetes,462,True,False,False,namerica,JCI Insight
dia881,diabetes,273,False,False,False,namerica,Scientific Reports
dia882,diabetes,285,True,True,False,namerica,JAHA: Journal of the American Heart Association
dia883,diabetes,561,False,False,False,namerica,Lancet
dia885,diabetes,233,False,True,False,namerica,Games for Health Journal
dia886,diabetes,118,True,True,False,europe,Medicine & Science in Sports & Exercise
dia887,diabetes,330,False,False,True,namerica,Gastroenterology
dia888,diabetes,237,False,True,False,namerica,Cell Metabolism
dia889,diabetes,386,False,False,False,namerica,Cell Metabolism
dia890,diabetes,479,False,True,False,namerica,Cell Metabolism
dia891,diabetes,226,False,False,False,,Internal Medicine Review
dia892,diabetes,501,False,False,False,namerica,Cell Metabolism
dia893,diabetes,374,False,True,False,namerica,Cell Metabolism
dia894,diabetes,357,True,False,False,namerica,
dia895,diabetes,534,False,False,False,namerica,Lancet
dia896,diabetes,298,False,False,False,namerica,American Journal of Transplantation
